Sender_Address,Recency,Frequency,Monetary,Segment,Churn
0x62f2a2e844413ebfeab582d998bb24bbaa7d86cf,46,1,6.82577808,Low Value,1
0x62f8e2e03f7eb1924e47d1ddcb8d125787b24e3b,46,1,0.39131876,Low Value,1
0x62f9d3522853b132a35a042789001148990eeba9,50,1,11.75955032,Low Value,1
0x62fa8e3385b118fa4dff7871bb9e3238f6cdc49c,23,1,7.77124777,Low Value,0
0x62fae3423de0dbddcd42b5c0d19e3449435f7665,0,1,4.80971494,Low Value,0
0x62fd503ee56139ce54d59657619bcb1db0c5bfc3,15,1,14.15660139,Low Value,0
0x62fda2368c0905f22d966db18337167439793f7f,56,1,0.84368651,Low Value,1
0x62ff89b8e8530a8ecd4adeb6d1635a9e98efff4f,28,1,13.36750134,Low Value,0
0x62ff9e8cc5323cf8e38837ee9ac31fe1acbb4c5a,18,1,6.22247046,Low Value,0
0x63015b25cf7bd423d0e7042871fb146a63556049,13,1,4.90207854,Low Value,0
0x63023db5685873e987681194a29820abf967dff2,9,1,0.00963629,Low Value,0
0x6302538be9dbbb865230ab45da765fda5bcde891,38,1,1.95164152,Low Value,1
0x6303cab2471c677a47c5d17ed640d69882423664,5,1,9.14780529,Low Value,0
0x63049dfb6b10b88b50ab4de7553fcea048ad2de3,53,1,8.13895601,Low Value,1
0x6306aff60177a839105cc67d592b9533200f9e87,18,1,9.10113089,Low Value,0
0x6306ed4f840541c92a2f7c958e6dcdde1ccca090,45,1,0.20937009,Low Value,1
0x6308d4e57ecd7e38f4a84e180bb661904cf1e189,40,1,3.88141614,Low Value,1
0x630b7c54db85c0357992020f82eb62fb73772686,1,1,8.34539642,Low Value,0
0x630bf28a28d749d68d4e818525a20db5acf75cd0,1,1,11.52634473,Low Value,0
0x6313cb71b466892396512429fcb3074b0f89e19e,30,1,6.30576745,Low Value,0
0x63157d777257c4492de3acb78dfefabac0b8e621,49,1,11.73941756,Low Value,1
0x6315fbaea8ffd51b4a19ec7b1487ed10bda9db60,31,1,7.67148849,Low Value,1
0x6317bb35b85aa70e1ed077ae337cf55f4c8bf350,7,1,10.12197027,Low Value,0
0x631882af39c7380f849ad1f18d8c6e88e541403c,67,1,2.95909904,Low Value,1
0x631aaa710526f7c39e9494b6b14bba976116f801,26,1,3.56671471,Low Value,0
0x631c56ee1f853b357fb8c8f6c97b5dcc797153cc,24,1,0.69170172,Low Value,0
0x631da02256ae9168697ab7a645eeed0a48dff7a5,19,1,10.39073384,Low Value,0
0x631dd8a261537ecb64c2681032e6996d3d0e9028,38,1,1.08640285,Low Value,1
0x631e63feb2af4e9407abdfccf2839dad3a4117e8,4,1,8.6748964,Low Value,0
0x631ec9293b59ee8d29b691c1f61a8d79ae5c0730,15,1,3.59724475,Low Value,0
0x6320205567022670757f44976b736fd339beadb1,25,1,7.72912595,Low Value,0
0x6322a3ebeafa8a209a83fb9efa072049f6b4e737,51,1,7.71404505,Low Value,1
0x6325a3d8d55500e1cb5fc1d161e2bc86eba022a2,24,1,8.8048245,Low Value,0
0x6327f2193e1899142bd12917ffa196b774de00e2,52,1,13.55134551,Low Value,1
0x63289a55a9e3496cd513468f5fb324fabe847662,37,1,0.91112249,Low Value,1
0x6328c173e3ba856e58f10949a3572080711ba29b,33,1,10.79810963,Low Value,1
0x63296de6d1d1fa186f14c510bab83c29097fd843,60,1,10.13079245,Low Value,1
0x6329d41c71ec5b1df13db52f0d1c9cd4edac7bb9,52,1,10.10733959,Low Value,1
0x632a1d2f90ab630f62f49067cb6236fa4d59e1c7,19,1,9.84705918,Low Value,0
0x632ad8295d0758658d1f1aac904bc4e172d42f8a,24,1,4.29374973,Low Value,0
0x632c4d4f042d51bce80ae27a2b0657f63ad26653,24,1,11.40412643,Low Value,0
0x632d64f561d1420a57a0c5cca411b25d50ec20b0,56,1,12.74133218,Low Value,1
0x632d81f7341681223ea029a0bc7d48e412cb2f26,8,1,7.9525956,Low Value,0
0x632e379d49a1b72559c7d1a111c18b11ffb113bd,60,1,6.02475006,Low Value,1
0x632ec533b1b385e7aa2d7465d0a24cc20e3a1810,18,1,0.52067497,Low Value,0
0x632ee0f4025614a33551f6d91e80c7077f0a4916,39,1,6.37355019,Low Value,1
0x633186f2e57dec7c282ba82eb0ee3a00f4ffd861,57,1,4.25113911,Low Value,1
0x6332b233511c7a33ebecc159564f69120a71cbe6,31,1,6.84640266,Low Value,1
0x63356cca91b68b477a362334edbfcfe9d38b320f,9,1,11.34280941,Low Value,0
0x63360a65b5916a0e777389e0ad45ce667e06386b,18,1,2.89561896,Low Value,0
0x63369345579ff59ef9489ccd8ab36b96f6e3a970,2,1,7.17865151,Low Value,0
0x633722c5e571b92f8fdb4fbc26a221afe2fda0a1,32,1,0.15601847,Low Value,1
0x63374da89ae0b6c131ac786b7d07836a5e37f606,10,1,4.63884995,Low Value,0
0x633a5b2f969b4fa3627878fc9525eb56299ab652,52,1,14.23140787,Low Value,1
0x633b0067abe94f42e27abfb14628c654f96c011d,43,1,4.5072689,Low Value,1
0x633cc4cb94acc8cef308f0280831730dcd685099,13,1,13.58848842,Low Value,0
0x633da8eb7c5ab842c90fa4c7092e9236dd07941c,60,1,0.58864796,Low Value,1
0x634199c422048b2e3459252dea6ca9dff872f60f,14,1,4.48216196,Low Value,0
0x6344104749c211d81de153d6ceabf9d125d3462b,28,1,4.14659927,Low Value,0
0x634464847e17b34c76dafa90383796e6b88a6dd2,33,1,9.59010247,Low Value,1
0x63448b8a98142a4dbb2d0d49241f5cd0336fd943,32,1,14.54214278,Low Value,1
0x63456598721c29c7ee5fca5ba7a325460a0e43b8,48,1,1.16858613,Low Value,1
0x6347202cb059c5ad36cdaa4fc201bce728f3437e,2,1,11.26166593,Low Value,0
0x63488b908c0fa0105b8357d4093bf42c48def094,30,1,6.56911186,Low Value,0
0x63488c774642e8d4981aed03200c2cfdae4b1123,37,1,12.70872988,Low Value,1
0x634972e45fc00068f31c3858b95606e63820d9e3,62,1,13.07706944,Low Value,1
0x634a055d309a46514b9ab9356c8a4921914ca503,2,1,7.05859479,Low Value,0
0x634bc2c47fdf1b5c949e6419d17c989515f72bdd,61,1,9.35046265,Low Value,1
0x634bc8908547006e672ccc4843c6301eaf4e7070,22,1,14.49012894,Low Value,0
0x634d2ea1f004225446d547387bd458b099fcc130,17,1,5.98908742,Low Value,0
0x634e689f489a94f2a0365a06d04c0639f6e72fad,5,1,9.75706245,Low Value,0
0x634e6ee7bf78e9387895b2fb7279b1a29fbfb280,54,1,10.64615498,Low Value,1
0x634f69187b8b646e8ae44d00a8ac22f18bdc52d9,37,1,11.36056173,Low Value,1
0x634fb59a64894344d38ec52a84b530ce69d985bc,3,1,9.56591951,Low Value,0
0x635527dc96db0df1bcfa4a421c98c0d81d170b48,69,1,10.69584895,Low Value,1
0x6355cd065304c9eb210345d474022ea5998db4ac,32,1,4.98628915,Low Value,1
0x6355e8c3fbc65916cf00a839613dc4c8bfa17109,47,1,4.67582014,Low Value,1
0x635672fd72fd1f7075951f2e7291dc7db260fceb,0,1,3.35350469,Low Value,0
0x6356744366f420132a35c629ae36b3dc219c61de,10,1,3.11484305,Low Value,0
0x6357acd91c7d23aba018c3d7487e7f88e00f63ed,27,1,7.90723799,Low Value,0
0x635a026eb7129bdac7f2f5ebed2c356dcf630b48,54,1,11.14464093,Low Value,1
0x635cf99f927806a477d1e31d686c497ef4c88d46,26,1,7.5361431,Low Value,0
0x635eafcf71a56a06f77eed66b99bc7ec0ba611cd,41,1,11.299918,Low Value,1
0x635ed13bdde90cdf589847ea10c85e6a05bc6a51,44,1,7.85269223,Low Value,1
0x635f70513f17f34dac17644c3cf396163f53bc86,11,1,1.31857226,Low Value,0
0x63620242e0fe0adddd7fd43afd9d32cc72a15a6d,38,1,12.47952548,Low Value,1
0x636223c4dcc50c8e4704e0d2a8a18f79707bd394,6,1,8.36621189,Low Value,0
0x6366c09f2852bcff6f0f05bef9c137419324bb69,46,1,3.09775925,Low Value,1
0x6367cb4583ab91471dce87ea90cda89de1f590a9,52,1,7.43645863,Low Value,1
0x63685f3e5cacb3b195d3c7a1196fd281102ed308,45,1,4.43568759,Low Value,1
0x636a6731aa568dfe504bd4ec446d87e2e8de5210,7,1,0.85924017,Low Value,0
0x636af711922401c6516ee685773d0cbdd949e88f,15,1,10.6245476,Low Value,0
0x636ce6aa8380f01456ef7f6d9841354574ec7cfa,7,1,9.27136956,Low Value,0
0x636dd98eec56fc4385b472285cb91dbb33cf5bbd,30,1,7.74916648,Low Value,0
0x636edff0deec12638f5cdfcf60d251d84e59415b,13,1,7.60224892,Low Value,0
0x63702846e99d10ea617611e2c3bda816e416a6aa,68,1,0.40451939,Low Value,1
0x6371a2d7ca4aefe46aa97f511a76f9ce53431354,17,1,2.01859022,Low Value,0
0x6371d0c462988fd223d3bfb59f56c92da5650f5e,51,1,4.41228895,Low Value,1
0x63735f68f2d6d501f218638c66bbf0c27c45cf21,26,1,8.67185613,Low Value,0
0x63736ed8215f1f249285b7aadfe9e2f180179e51,1,1,9.33131785,Low Value,0
0x63741afeaefc117e64ec4e23368ef444edb8f9d2,26,1,12.71646578,Low Value,0
0x637431ae60813ad0010529e93f548e3cdbe900c3,38,1,0.97716955,Low Value,1
0x637563292b2a8e094963e2b2f28e07dabf9d44db,59,1,14.04919404,Low Value,1
0x6376b77819bf560adcf68fb907a7a9eb06823298,69,1,13.7142855,Low Value,1
0x637885260d8494e8fc64ca11e6559ff19032e1f0,68,1,11.73288396,Low Value,1
0x6378f14b69e4e90358b7d9a24dfd093756fa7ca5,66,1,14.3974725,Low Value,1
0x637a6af2db6b532030427ffa2fe062b5a162ea38,51,1,8.65529842,Low Value,1
0x637a6db21f2af4d1e0ea436824958eeb3585d404,38,1,7.04475343,Low Value,1
0x637af0d22f06ab525189b884b10acd8da6598a7e,25,1,12.09042232,Low Value,0
0x637cd287251218786845d871e054315d6b2405eb,24,1,0.28391714,Low Value,0
0x637d1abbe78bf98a62df090c36f8d07ba3695d7e,10,1,5.10959751,Low Value,0
0x637d3566512ca07a5b8d5ae0822d0412c7be0899,9,1,10.01132642,Low Value,0
0x637f8ddbe024354bca4f1660a7d4113043c610f5,47,1,2.18872046,Low Value,1
0x637fb3f4ed4c7a35ca8442661cc56acc0f52daea,37,1,4.15788665,Low Value,1
0x637fed6dc1be1255acd113995e4b609719953aa2,16,1,6.66810181,Low Value,0
0x63803131f455fc3af8213bcaaed48301392a963f,54,1,5.98483288,Low Value,1
0x638073d3964425b3c7b92271b4f097479291e391,67,1,4.0569522,Low Value,1
0x6380b9e075064d8240f38d5e2e0acb75e7080712,19,1,8.86878156,Low Value,0
0x6380c828fdd63d968b7afae779e19b4e6eaa365f,12,1,7.88212011,Low Value,0
0x63810cbb2056438b0498ed098cce7a019121a18f,52,1,8.67415978,Low Value,1
0x6381743c08dc0cf15a4f627e066dcc44b15e2a43,40,1,7.80266033,Low Value,1
0x63855c63d62fcb8ef84a267cbffcb6ad38523781,6,1,0.93395923,Low Value,0
0x63857daa4fb76b029a85a8613f87595bcf402229,18,1,0.51351726,Low Value,0
0x6385f7ed6d327cdc1256f364ef86025d610f338a,20,1,2.19185421,Low Value,0
0x638662bc8be59cb8fb2462b6f614886c9c888c70,50,1,13.00390577,Low Value,1
0x638750b0aeca90c10688e7e4f36ff22f25077378,37,1,2.13886849,Low Value,1
0x638751e31cd40ac8c972648b9ce68469c4377802,10,1,9.36555994,Low Value,0
0x638830331cde7588220318847513adf4be15fa15,13,1,11.63976839,Low Value,0
0x6389b322fa576c910336a07a093b8fec0f6a94b5,49,1,11.32701085,Low Value,1
0x6389c4d6827dda2c73eba02598ae5decb334d6a6,43,1,9.5029299,Low Value,1
0x638a88eab04044cba13980eebe5606788f89ed4e,53,1,5.39586883,Low Value,1
0x638b0b27b99a43f0fa8de1d5dc7378af04ba9de2,7,1,2.04682926,Low Value,0
0x638b6ce568a584c41b47e3fb7eb7ca8c09d4d964,46,1,10.95436555,Low Value,1
0x638bf4ce5c36e0d0fc19bb35a95e397a88e742ee,34,1,10.91669682,Low Value,1
0x638c2a57535bad62943be9d83555b9ce69ac79e7,66,1,7.0298261,Low Value,1
0x63926aadb4e9e4b0e15b37a698be3f8746b0b1e7,65,1,9.24306861,Low Value,1
0x639398a129e751094041446590972832c2c8f967,67,1,9.2684287,Low Value,1
0x63947ede28a4d5483628d80fd62f819345143e53,57,1,1.32727058,Low Value,1
0x6394aaa94a7685c70c65c76ca958ce90dd9fab64,21,1,1.94397828,Low Value,0
0x63965a823ad657e87466ebd31def89e7a3c8b846,46,1,0.11061608,Low Value,1
0x63973e7b401b631aa480bd0f55cbe9fe4c9df521,12,1,12.76010964,Low Value,0
0x63984cc508a1501cff2323e40f1c1fdc4a452c23,3,1,7.09697566,Low Value,0
0x63987990557431e6958a5171861652caa14ecf43,14,1,1.5931985,Low Value,0
0x6398c94018c1ff4fe494c29776448ba30b6e1ed0,68,1,2.52042557,Low Value,1
0x63993548724b1ac495ea31e3b57abd1e45b11b3f,48,1,4.62567644,Low Value,1
0x639a7ef01925caba709bbd039a41776c2fa49dc4,46,1,3.35817115,Low Value,1
0x639b00ed98dc9969ed95bc559655bcefe0cfc474,18,1,9.68371962,Low Value,0
0x639d9eefc81ed0f2a2e0b1baa1032d34c6bc89a0,9,1,1.89749912,Low Value,0
0x639e48c1439600d4e5bf27f004df7ebd0db6b658,36,1,14.68851761,Low Value,1
0x639f5bf6e89669bf94c7f4f21e01f4a76c49c78d,68,1,9.93612541,Low Value,1
0x639fb66523462634a99817e5ee59e5ee3ddf62ef,62,1,10.43868559,Low Value,1
0x639fc4c60c893c1d92e950d1293237a074223dbe,2,1,13.1480621,Low Value,0
0x639fde70191c973e151d2b70019208785400b3c0,48,1,8.80240151,Low Value,1
0x63a2c1c0fe55b1ae0cf0fa0271c2105c7276c41b,28,1,6.8652173,Low Value,0
0x63a31f0ac5e87b9664864e5704bb167860c0a5c6,9,1,11.99939175,Low Value,0
0x63a40f7666a424b3cf9bbf4194c3d213fae32147,37,1,6.23533057,Low Value,1
0x63a7dc9903f84158776dd0568c582b19808fad70,45,1,14.12056747,Low Value,1
0x63a82cea35d8d18e48c9418ea084d3b34b7b4a63,41,1,12.16776293,Low Value,1
0x63a9152f05382762a35a6a890711693d688cb386,29,1,2.50597553,Low Value,0
0x63a92b28c89dcda0aeca635266d762901c3a2d30,53,1,0.46587288,Low Value,1
0x63a969c0626ecb2d29ab1f2b6796c10a699a2fd0,5,1,7.66004399,Low Value,0
0x63ac7ac3cdf627e5bd58fd403842624d12392382,28,1,3.01670536,Low Value,0
0x63ae5e930a28d509e99deb40e7fe1d5ca7094cdb,52,1,2.44060991,Low Value,1
0x63aff18ad1b9dc3360b91822035e78c53a47ba36,30,1,5.43407172,Low Value,0
0x63b08fe53a184e5899d81040e313fb934417d70e,40,1,5.55475164,Low Value,1
0x63b567f292b901e6f6fe55407d904a1d1858266e,37,1,3.55798977,Low Value,1
0x63b66d75de8cdf3a2e452ea35c64a5f69eba983f,16,1,11.91368704,Low Value,0
0x63b77feeb1e332fbd6d657b142fca276cb8d8f62,8,1,14.84920936,Low Value,0
0x63b7c0b509d3c404a2566b962c8d71731c64c048,31,1,2.83287744,Low Value,1
0x63bb9193a270c11045c3c940f0aa66b8b20d8761,19,1,1.14789973,Low Value,0
0x63bc5c760793bd156d509530324bc4da5cc0b23a,34,1,4.19169746,Low Value,1
0x63bd15c1327a69c971db8b9b4c95dec239b59624,54,1,9.5457247,Low Value,1
0x63bde3d4407b1c2f73a203abe3b8c7392f5424b5,10,1,3.05449698,Low Value,0
0x63bf0e704198da330c92ad783dac6e830d8e204d,51,1,5.91422067,Low Value,1
0x63bfe90deeefc8beee515b000978dd09cb283408,50,1,11.38401842,Low Value,1
0x63c0781df162a95994f35c2a5f1414ea5cf38f14,7,1,6.36756908,Low Value,0
0x63c1b3ebff7aebf24406f6c09fdd37ee5dddc144,8,1,13.07752371,Low Value,0
0x63c38ca198ab674829ffc86b60bb52956b216774,66,1,8.27514982,Low Value,1
0x63c3f15ecc915b63ac91b2e5ff37148c127d222b,18,1,0.08301317,Low Value,0
0x63c4010ef1fc1d8434da3133c0f85d274c53054f,9,1,1.27716861,Low Value,0
0x63c459520c7cf9b068eecb298c4a48d82d89f955,62,1,8.47421302,Low Value,1
0x63c5533decd9320d9905bf3606cac1b8bb85ec79,1,1,1.82381473,Low Value,0
0x63c5b789548d41a2d6143070d32a99fe03c66dc1,53,1,1.95434074,Low Value,1
0x63c63ffc5f9267c60bf7ae9ee6cd5725c7becef7,29,1,12.45775712,Low Value,0
0x63c8634347401df79c50430830dd700c3e26a3e7,52,1,14.8631804,Low Value,1
0x63c8cc8d1d86cfbdd65abea62ac8f0bcaa466dbd,0,1,13.88181973,Low Value,0
0x63c9715587707dc8428705673c1d7c56f0fcedde,5,1,8.34066337,Low Value,0
0x63c9c70cd5b1235e4630d444f8b5ac9c058287b1,14,1,5.7451236,Low Value,0
0x63c9eadecca71d1f0856ad5d68766102b0a7c5eb,55,1,14.59038025,Low Value,1
0x63ca15640974c5759bcf61f5df9b7d7686f32486,27,1,5.51875107,Low Value,0
0x63cc11cff79aa4835bef7da9a0a082a9a470c5a0,14,1,7.17023901,Low Value,0
0x63ccd2351e384d76df2ecede528d0899d93babf6,32,1,10.08980627,Low Value,1
0x63cd064e402a9fc4d2271636aa6bc36e50742cb6,48,1,11.61248996,Low Value,1
0x63cd1fbd4bbcda14c2467145d00985d90ccf4e2d,43,1,0.06076834,Low Value,1
0x63cd6eef7295b90f7cae62960258dc7cb9c82901,2,1,9.93789952,Low Value,0
0x63cf6317ad6354c961f2f6285696a48a9e68a519,62,1,9.15113037,Low Value,1
0x63d383fce40ea61dfe8e4c92a7994e37dfd799cc,65,1,12.27191756,Low Value,1
0x63d46c7e0bf6d788190f6228081f709faacd410f,21,1,13.61077871,Low Value,0
0x63d581d293fb82307fb5d6ef085d855f014dfdcc,44,1,5.72922529,Low Value,1
0x63d5a3380c2eef5b2d946cf0388fafb553937e72,53,1,3.57524913,Low Value,1
0x63d71eadf77f7e7d5f99fa3e674514fa10ed23e6,8,1,2.24663436,Low Value,0
0x63d88fe9a6fa9810b4c7e1ea04953196d4cd5489,40,1,1.17707789,Low Value,1
0x63d90d654350bf33f3e7ae6079aaec843102c579,4,1,2.87734632,Low Value,0
0x63da098eeed8654abcaaeda8065cb25f89fb67bd,35,1,1.82793465,Low Value,1
0x63dab7980456e31c3b45ab5c61c89244f5a86069,17,1,9.85138884,Low Value,0
0x63db9c4bdd36af590f04ad82e177223bf889308b,42,1,13.6845655,Low Value,1
0x63dd5f88f6eb2d6738982a636756ac06afaf9b39,25,1,13.42795702,Low Value,0
0x63dd6ff19e4dd3e22229d90627371c6d41fe5a4f,34,1,11.3722935,Low Value,1
0x63df57ec778ee912409b1dbcfd00001a8ecf721b,6,1,13.04336986,Low Value,0
0x63e27a98406a6a174e6540f69fec5194b85050ab,39,1,3.03226073,Low Value,1
0x63e88ccb043d40989be9da81984cd009918eba5e,20,1,3.3689096,Low Value,0
0x63e9e34eda4d930e592542c36f26ed7858e2634f,53,1,0.84941896,Low Value,1
0x63ed5dd684d8b0bbff3814d237726e81dbeadbc5,41,1,4.90344134,Low Value,1
0x63ef9cdb5d3f739636522213af0649e23863193c,8,1,8.85774952,Low Value,0
0x63efbddd65547f205c23889cd179ebd70b2d41f8,2,1,6.83568927,Low Value,0
0x63f0b19ecd7a2b2b36c8f2c1141df4b7cab88ed1,64,1,11.39222971,Low Value,1
0x63f2a60e77d984198e4df5dc36bb3435dc36adbc,57,1,12.81423037,Low Value,1
0x63f351f4ed9c584114591f4c7682071ebd7790da,12,1,5.84869045,Low Value,0
0x63f5d025eb51518506e365c7082acd411c9196c9,5,1,5.23240114,Low Value,0
0x63f62ea610a6abd0129b6eb3768547ac7c090228,52,1,13.66306401,Low Value,1
0x63f72bc0a04a3fd765c4785128e2c1034aab2e21,12,1,1.11427533,Low Value,0
0x63f9f30b259e52474ac9e48f736414553251ba2c,18,1,4.72683413,Low Value,0
0x63fa4d6aac9a05f2006e3305adfa68e78eb0455f,59,1,0.96179516,Low Value,1
0x63fba3422e6c46f04f10e284576ab1006a3a949c,1,1,11.82817816,Low Value,0
0x63fc7d271ebb7cdf4cb8447f0e06178355dbe806,18,1,14.67052839,Low Value,0
0x63fcf2619ec385b52bfc361dd079ef9dddf83bd1,31,1,4.34551214,Low Value,1
0x63fde8b6b66159174ef78ddae78495c968bad6a6,61,1,8.19424312,Low Value,1
0x63ff24a47c01b7f7ee22c08d8f9c62c3c0a4b1b7,1,1,6.20464332,Low Value,0
0x6400f37cc74e851d1e7401f8986dd23ae214ae05,55,1,14.25440983,Low Value,1
0x6400f4156b5cdc44c60411150d7295dfb504eb16,13,1,14.69483285,Low Value,0
0x640248234f8bb74e8f38a03022ff0282a4ef9f3b,55,1,13.18148417,Low Value,1
0x640266e3ca9054a4b507b9407cf5e552bb37f742,16,1,2.57575879,Low Value,0
0x6403eb7c8163c326cbb37d3b3d510166b2b29393,38,1,11.72199806,Low Value,1
0x640673b5a07eb12d461d8d34a5fdfb62153b496b,43,1,10.00150851,Low Value,1
0x6407ae7cda977e2573f812d9f12ed5fe6826d1fa,55,1,3.5444981,Low Value,1
0x64088db9745f254a017fcbc868a994dd4828307d,60,1,7.43524499,Low Value,1
0x640ac5e8dbf164bb308e7e216570dcfbdbf7a587,64,1,0.24317059,Low Value,1
0x640afde12ea161a6846f9dd793cfd7047ecf7a61,12,1,1.66225289,Low Value,0
0x640cacf630a33ded64636f4655cfbbf12b69152a,17,1,8.53911629,Low Value,0
0x640d58de328e6df5e694d185d51982ccc32ec849,14,1,4.49942013,Low Value,0
0x640e5f2f1d9412f07c4c9de4d36ed7030e725212,10,1,11.62862863,Low Value,0
0x640efd6e32d5e2d06e02453d8daec6341fa3b5f1,2,1,10.86828437,Low Value,0
0x640f718c652ccda31d913a7e2ae84b61fd76a6a4,59,1,10.85121523,Low Value,1
0x641041742d97f9fa40ab746ed74db503326f033b,15,1,4.06763427,Low Value,0
0x6411056decf7ffe04967130b1dca4b8994215c9f,34,1,12.43897717,Low Value,1
0x6411c66676d284ed96b4c598eea8c3686c2ce1ba,27,1,1.89381328,Low Value,0
0x6412ae07740f6cd58fbe8e3222b51f475bc6e3b0,2,1,4.5889359,Low Value,0
0x6415aef7c09fcf61852608a865c5d5baaf7a6efb,45,1,1.98610082,Low Value,1
0x6416eea06c969672f5e809e33f45a98dce008fa2,54,1,13.49936383,Low Value,1
0x6418c56dc5628e1b8cc155ffc29581d8d798b007,30,1,2.49610943,Low Value,0
0x6419a0163ac2c6d7bb9ebfb080d59cf6efab4e73,36,1,4.16057644,Low Value,1
0x6419c532dc06e14d70ad8c39dcccb533c9738138,16,1,12.05246659,Low Value,0
0x641ab44a8fe32558790697fa637875bb242d0ac8,55,1,11.95549946,Low Value,1
0x641bcfe0b9db63d1b791b05367817db89ee3bf95,57,1,8.46883679,Low Value,1
0x641d54f7d0db1e80c11c9dc4df2dfd5a3c1b6abd,32,1,8.5397644,Low Value,1
0x6420b42e1fe26f64b49a652f68e9df3f99842b46,46,1,8.20121161,Low Value,1
0x6422604b22983714c8c6f66f3a8986e7fbe0aaac,19,1,3.76083152,Low Value,0
0x64232e330b0265ce07872de2f0b751c4d31bac1d,31,1,13.04043362,Low Value,1
0x6426b4f9eeb827e42c39fa2406ae4384ceed8228,45,1,1.83630772,Low Value,1
0x6427040515826c8220ae6f50297fd4ae7c10fd0c,17,1,3.19238765,Low Value,0
0x6428b8ff1438a3b520b594c5a99a04b9b779d1f5,42,1,13.93216248,Low Value,1
0x6428ee4fd1c0aa67a59459451ce2c3251f0d631b,8,1,11.67433821,Low Value,0
0x6428f650a7162cf39bac62a774d91d85e5d3088a,68,1,7.2892327,Low Value,1
0x642c2fad9bafd0d1a6545c2169ead9e44a091b1b,18,1,12.87121064,Low Value,0
0x642d07f2b6ed69d1925113692a3bb2a2e2f45902,38,1,2.21827444,Low Value,1
0x642d7d240626c3b6cd092d2ddab75e5b2856569f,4,1,1.9693977,Low Value,0
0x642de6d55ad6f8113cd076c8286786464a481688,28,1,10.72991491,Low Value,0
0x642e9c9e5dc437c7dcef9685d1857229fc434c38,20,1,0.10060288,Low Value,0
0x642efc374a3a9fb2009181d4eb7d04c36937a1a2,34,1,11.76555863,Low Value,1
0x642f76c695bdf568430ee924d12bb1de5f8337e5,47,1,9.32109247,Low Value,1
0x6430ad30e7629b2318b187761a259ae3e0b8fd40,15,1,5.53619452,Low Value,0
0x6430f527417ab3a36ce4cb1eb57ec04d16aacfc3,8,1,7.03692554,Low Value,0
0x643307ebf578ccfe98697d40dbd65e11e26f33ef,17,1,4.65960783,Low Value,0
0x64331740e82be6d3ed26d493c908073ea8dafe81,52,1,1.45345652,Low Value,1
0x643420ebd3c050008c39fd9c91827ae260da73eb,60,1,9.00826231,Low Value,1
0x64362b48367c5cfcb4910ca9e09a05f20722d713,4,1,10.0953816,Low Value,0
0x643bcda2369af34e54811ec6fea0dddbb70740fb,5,1,13.82355748,Low Value,0
0x643dd351a905eb2142013612579d088a4e5d18ef,43,1,10.93121559,Low Value,1
0x643f4564e541b5fb32daa870e0bbd6f86aa1cf4c,65,1,2.85879605,Low Value,1
0x64402b9c236e54dda4f5c7d47cd0eefb181aca87,36,1,13.70851868,Low Value,1
0x644174e24054fdd7e71cc8e22037eaa7cfe64113,59,1,7.799618,Low Value,1
0x6445a668dffc9148c86dfd3157f0e7a0a6626fc1,27,1,3.01460317,Low Value,0
0x6446a5f77971927da2c92558e427c7e2e4bda1ce,26,1,7.62071799,Low Value,0
0x64473d8104049e219df153bb3eb7933ea3a76c5c,39,1,8.34813292,Low Value,1
0x64484e6ccd928a0aee1ab6c82a2aaa83ba780542,32,1,6.75075624,Low Value,1
0x644a4e9a9ebdc3703771b4da5251e6aecfa463da,49,1,8.69189274,Low Value,1
0x644b17eb6f23b3626579cd7d639776655acdf9e3,2,1,1.94289991,Low Value,0
0x644b850d7c200de6bf8fc27a5fe3e59235017137,63,1,9.03990704,Low Value,1
0x644c799ba2713945c9ce71ecceebd3e3fac32eda,20,1,4.86640731,Low Value,0
0x644cadfda96facfdb874a251b75780adcff55f21,6,1,4.2706723,Low Value,0
0x644e14f19c7dbe7a159483252e216ac3d3012feb,68,1,1.9075494,Low Value,1
0x644e9d399ff39387caac236460833f491a04f1f5,48,1,0.90144353,Low Value,1
0x644eea1deaf37b85a0efcdd0a661eb33865f0c65,37,1,1.42878772,Low Value,1
0x645005a9ee58e9f12daf66db1b5bde550bbd671b,64,1,4.21052015,Low Value,1
0x645046354ed4f32c2ddd4e173e51f1a7b532c8f6,52,1,5.57994664,Low Value,1
0x645088055937435560f86f4bc62702817b33ebd4,15,1,13.96624942,Low Value,0
0x6459bd436bf27c654e1a6a86d3fafd6b506a83f2,21,1,2.56822475,Low Value,0
0x6459d1c17edbff9b32b7601b6b835b8cb0548c01,42,1,2.23095574,Low Value,1
0x645bc4c01933153888dfbbcac796af0980511616,35,1,0.41584884,Low Value,1
0x645f08e727b25132aec2ed5dc8036b3a11e638bd,55,1,7.21224673,Low Value,1
0x645fdc920f41a0f04b0f9cc0be492739c302605a,23,1,12.91252851,Low Value,0
0x64606a5a9302bb2006e05e2142efa34147d33e7b,21,1,2.3204254,Low Value,0
0x6462245d8cff8befdb1cc3fc05942fd661b12685,32,1,14.94301248,Low Value,1
0x64636c3013a934c10455d921471628e1ff2bccd3,24,1,1.59758495,Low Value,0
0x6465020ecee192890012cb8f66a58c4084daf51b,23,1,5.44760783,Low Value,0
0x64668cb9cb34d89b8406605cca35b7b2628e047e,66,1,11.19870696,Low Value,1
